Task,Batch,Config,Model,Prompt,Metric,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,Mean,Std
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,710.25,1056.6666666666667,699.25,1025,904.0833333333334,909.25,547.1666666666666,3027.9166666666665,585.5833333333334,666.0833333333334,1013.125,729.8934623869329
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.5333333333333333,0.6153846153846154,0.6250000000000001,0.4615384615384615,0.6666666666666665,0.5714285714285715,0.5333333333333333,0.6250000000000001,0.6666666666666666,0.7058823529411764,0.6004234001292825,0.07487891582765378
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,precision,0.5,0.5,0.5555555555555556,0.5,0.5454545454545454,0.5,0.5,0.5555555555555556,0.625,0.6,0.5381565656565657,0.046313809053761014
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,recall,0.5714285714285714,0.8,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6895238095238095,0.1361160857992291
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,unparseable_rate,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.049999999999999996,0.07027283689263064
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,accuracy,0.45454545454545453,0.5,0.6666666666666666,0.5555555555555556,0.5,0.5,0.5454545454545454,0.5,0.5454545454545454,0.6666666666666666,0.5434343434343434,0.07147252814920885
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,avg_completion_tokens,491.5833333333333,711.0833333333334,759.5,794.9166666666666,899.8333333333334,420.4166666666667,498.3333333333333,448.6666666666667,457.0833333333333,785.0833333333334,626.65,179.6581063720343
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,f1,0.6250000000000001,0.6153846153846153,0.7142857142857143,0.6,0.6666666666666666,0.6250000000000001,0.6666666666666667,0.6250000000000001,0.6666666666666667,0.7777777777777778,0.6582448107448108,0.053940916955785484
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,precision,0.5555555555555556,0.5714285714285714,0.7142857142857143,0.6,0.625,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.59248556998557,0.052848569512285455
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,recall,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8333333333333334,1.0,0.7504761904761905,0.11165851551346949
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,unparseable_rate,0.08333333333333333,0.16666666666666666,0.0,0.25,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08784104611578832
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,accuracy,0.6,0.45454545454545453,0.6,0.5833333333333334,0.36363636363636365,0.5,0.5,0.75,0.5,0.5454545454545454,0.5396969696969697,0.1035015958763148
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,avg_completion_tokens,676.5833333333334,1028.75,501.5,454.3333333333333,419,713.6666666666666,536.5,1676.25,380.1666666666667,912.25,729.9,395.2111500026533
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,f1,0.7499999999999999,0.6250000000000001,0.7142857142857143,0.7058823529411764,0.5333333333333333,0.6666666666666665,0.6666666666666665,0.8235294117647058,0.6666666666666665,0.6666666666666666,0.6818697478991596,0.07641870123757072
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,precision,0.6,0.5555555555555556,0.625,0.6,0.4444444444444444,0.5454545454545454,0.5454545454545454,0.7,0.5454545454545454,0.625,0.5786363636363636,0.06813745075140944
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,recall,1.0,0.7142857142857143,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.8357142857142857,0.11249142628509215
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,unparseable_rate,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.05833333333333333,0.06860605019571371
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,accuracy,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.45454545454545453,0.6666666666666666,0.45454545454545453,0.7,0.6363636363636364,0.6363636363636364,0.5833333333333334,0.5798484848484848,0.10217272826634126
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,avg_completion_tokens,424.5833333333333,368.9166666666667,1036.3333333333333,381.9166666666667,700.5833333333334,517.3333333333334,413.5833333333333,419.5,574.75,408.9166666666667,524.6416666666667,207.30049553132008
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,f1,0.7777777777777778,0.588235294117647,0.7058823529411764,0.6250000000000001,0.7777777777777778,0.625,0.7999999999999999,0.7499999999999999,0.75,0.7058823529411764,0.7105555555555555,0.07438273510436302
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,precision,0.6363636363636364,0.5,0.6,0.5555555555555556,0.6363636363636364,0.5,0.75,0.6,0.6666666666666666,0.6,0.6044949494949495,0.07554420006854841
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,recall,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,1.0,0.8333333333333334,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8690476190476191,0.1060348350467253
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.049999999999999996,0.05826715823167508
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,accuracy,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.6363636363636364,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6363636363636364,0.6363636363636364,0.6242424242424243,0.03731909737759828
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,f1,0.6666666666666666,0.6153846153846153,0.6153846153846153,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.6461538461538461,0.026481937409965264
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,precision,0.8,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.8,0.8,0.6666666666666666,0.8,0.8,0.7466666666666667,0.06885303726590968
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,recall,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,accuracy,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,f1,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,precision,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,recall,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,accuracy,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,f1,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,precision,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,recall,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,accuracy,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5454545454545454,0.5045454545454545,0.014373989364401712
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,f1,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6666666666666665,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6666666666666667,0.6333333333333334,0.0175682092231576
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,precision,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5454545454545454,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5545454545454546,0.0031942198587559594
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,recall,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.7404761904761905,0.055498837260466935
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,accuracy,0.45454545454545453,0.4166666666666667,0.4166666666666667,0.45454545454545453,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.42424242424242425,0.01597109929377968
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,f1,0.625,0.588235294117647,0.588235294117647,0.625,0.588235294117647,0.588235294117647,0.588235294117647,0.588235294117647,0.588235294117647,0.588235294117647,0.5955882352941175,0.0155013610792568
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,precision,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,recall,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7380952380952381,0.05019488349473619
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,accuracy,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,avg_completion_tokens,64,64,64.25,64,64,64,64.25,64,65,64.16666666666667,64.16666666666667,0.31180478223116176
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,f1,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,precision,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,accuracy,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,64.75,64.25,64.5,64.33333333333333,64.75,64.5,64.5,64.25,64.08333333333333,64.58333333333333,64.45,0.2194268628681286
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,precision,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,accuracy,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.5833333333333334,0.5757575757575758,0.015971099293779725
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,avg_completion_tokens,64,64.16666666666667,64.16666666666667,64,64,64.25,64,64,64.25,64.08333333333333,64.09166666666667,0.10722366147566068
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,f1,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7058823529411764,0.7368421052631579,0.7058823529411764,0.7368421052631579,0.7368421052631579,0.7306501547987616,0.013053777750953073
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,precision,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.5833333333333334,0.5757575757575758,0.015971099293779725
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,accuracy,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,avg_completion_tokens,64,64,64,64.08333333333333,64,64,64,64,64,64,64.00833333333333,0.026352313834734995
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,f1,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,precision,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,accuracy,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,avg_completion_tokens,64,64,64.08333333333333,64,64,64,64,64,64,64,64.00833333333333,0.026352313834734995
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,f1,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,precision,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,accuracy,0.6,0.5454545454545454,0.5833333333333334,0.5,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.5653030303030303,0.030323646185911872
GLP,Batch1,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,avg_completion_tokens,44.75,45.583333333333336,44.75,45.583333333333336,43.5,45.166666666666664,44.75,45.583333333333336,47.666666666666664,45.166666666666664,45.25,1.0540925533894594
GLP,Batch1,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch1,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,f1,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6417582417582417,0.03456964760769014
GLP,Batch1,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,precision,0.6666666666666666,0.5714285714285714,0.625,0.5714285714285714,0.625,0.5714285714285714,0.625,0.625,0.5714285714285714,0.625,0.6077380952380952,0.03372432255765547
GLP,Batch1,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,recall,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.680952380952381,0.04517539514526258
