task,batch,config,model,prompt_version,run,n_items,n_scored,tp,fp,fn,tn,accuracy,precision,recall,f1,unparseable_rate,empty_rate,avg_completion_tokens
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,2,12,12,5,1,2,4,0.75,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,665.9166666666666
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,3,12,12,6,1,1,4,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,695.9166666666666
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,4,12,12,5,1,2,4,0.75,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,753.5833333333334
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,5,12,12,5,1,2,4,0.75,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,712.5833333333334
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,6,12,12,5,2,2,3,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,682.25
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,7,12,12,5,2,2,3,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,876.8333333333334
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,8,12,12,5,3,2,2,0.5833333333333334,0.625,0.7142857142857143,0.6666666666666666,0.0,0.0,807.8333333333334
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,9,12,12,5,1,2,4,0.75,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,769.0833333333334
GLP,Batch1,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,10,12,12,5,1,2,4,0.75,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,692.5
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,1,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,23.916666666666668
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,2,12,10,0,4,6,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,36.583333333333336
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,3,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,2
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,4,12,12,3,4,4,1,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,42.166666666666664
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,5,12,11,5,4,1,1,0.5454545454545454,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.08333333333333333,0.0,18.666666666666668
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,6,12,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.08333333333333333,0.0,37.083333333333336
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,7,12,11,3,4,3,1,0.36363636363636365,0.42857142857142855,0.5,0.4615384615384615,0.08333333333333333,0.0,20
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,8,12,10,5,5,0,0,0.5,0.5,1.0,0.6666666666666666,0.16666666666666666,0.0,7.333333333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,9,12,12,4,4,3,1,0.4166666666666667,0.5,0.5714285714285714,0.5333333333333333,0.0,0.0,16.916666666666668
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,10,12,11,4,4,2,1,0.45454545454545453,0.5,0.6666666666666666,0.5714285714285715,0.08333333333333333,0.0,16.5
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,1,12,11,4,4,3,0,0.36363636363636365,0.5,0.5714285714285714,0.5333333333333333,0.08333333333333333,0.0,710.25
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,2,12,10,4,4,1,1,0.5,0.5,0.8,0.6153846153846154,0.16666666666666666,0.0,1056.6666666666667
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,3,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,699.25
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,4,12,12,3,3,4,2,0.4166666666666667,0.5,0.42857142857142855,0.4615384615384615,0.0,0.0,1025
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,5,12,12,6,5,1,0,0.5,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.0,0.0,904.0833333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,6,12,10,4,4,2,0,0.4,0.5,0.6666666666666666,0.5714285714285715,0.16666666666666666,0.0,909.25
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,7,12,12,4,4,3,1,0.4166666666666667,0.5,0.5714285714285714,0.5333333333333333,0.0,0.0,547.1666666666666
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,8,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,3027.9166666666665
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,9,12,11,5,3,2,1,0.5454545454545454,0.625,0.7142857142857143,0.6666666666666666,0.08333333333333333,0.0,585.5833333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,10,12,12,6,4,1,1,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411764,0.0,0.0,666.0833333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,1,12,11,5,4,2,0,0.45454545454545453,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.08333333333333333,0.0,491.5833333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,2,12,10,4,3,2,1,0.5,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.16666666666666666,0.0,711.0833333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,3,12,12,5,2,2,3,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,759.5
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,4,12,9,3,2,2,2,0.5555555555555556,0.6,0.6,0.6,0.25,0.0,794.9166666666666
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,5,12,10,5,3,2,0,0.5,0.625,0.7142857142857143,0.6666666666666666,0.16666666666666666,0.0,899.8333333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,6,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,420.4166666666667
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,7,12,11,5,4,1,1,0.5454545454545454,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.08333333333333333,0.0,498.3333333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,8,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,448.6666666666667
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,9,12,11,5,4,1,1,0.5454545454545454,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.08333333333333333,0.0,457.0833333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,10,12,12,7,4,0,1,0.6666666666666666,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,785.0833333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,1,12,10,6,4,0,0,0.6,0.6,1.0,0.7499999999999999,0.16666666666666666,0.0,676.5833333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,2,12,11,5,4,2,0,0.45454545454545453,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.08333333333333333,0.0,1028.75
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,3,12,10,5,3,1,1,0.6,0.625,0.8333333333333334,0.7142857142857143,0.16666666666666666,0.0,501.5
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,4,12,12,6,4,1,1,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411764,0.0,0.0,454.3333333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,5,12,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.08333333333333333,0.0,419
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,6,12,12,6,5,1,0,0.5,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.0,0.0,713.6666666666666
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,7,12,12,6,5,1,0,0.5,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.0,0.0,536.5
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,8,12,12,7,3,0,2,0.75,0.7,1.0,0.8235294117647058,0.0,0.0,1676.25
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,9,12,12,6,5,1,0,0.5,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.0,0.0,380.1666666666667
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,10,12,11,5,3,2,1,0.5454545454545454,0.625,0.7142857142857143,0.6666666666666666,0.08333333333333333,0.0,912.25
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,1,12,12,7,4,0,1,0.6666666666666666,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,424.5833333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,2,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,368.9166666666667
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,3,12,12,6,4,1,1,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411764,0.0,0.0,1036.3333333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,4,12,11,5,4,2,0,0.45454545454545453,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.08333333333333333,0.0,381.9166666666667
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,5,12,12,7,4,0,1,0.6666666666666666,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,700.5833333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,6,12,11,5,5,1,0,0.45454545454545453,0.5,0.8333333333333334,0.625,0.08333333333333333,0.0,517.3333333333334
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,7,12,10,6,2,1,1,0.7,0.75,0.8571428571428571,0.7999999999999999,0.16666666666666666,0.0,413.5833333333333
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,8,12,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.08333333333333333,0.0,419.5
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,9,12,11,6,3,1,1,0.6363636363636364,0.6666666666666666,0.8571428571428571,0.75,0.08333333333333333,0.0,574.75
GLP,Batch1,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,10,12,12,6,4,1,1,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411764,0.0,0.0,408.9166666666667
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,1,12,12,4,1,3,4,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,2,12,12,4,2,3,3,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,3,12,12,4,2,3,3,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,4,12,11,4,1,3,3,0.6363636363636364,0.8,0.5714285714285714,0.6666666666666666,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,5,12,12,4,2,3,3,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,6,12,12,4,1,3,4,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,7,12,12,4,1,3,4,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,8,12,12,4,2,3,3,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,9,12,11,4,1,3,3,0.6363636363636364,0.8,0.5714285714285714,0.6666666666666666,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,10,12,11,4,1,3,3,0.6363636363636364,0.8,0.5714285714285714,0.6666666666666666,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,1,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,2,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,3,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,4,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,5,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,6,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,7,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,8,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,9,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,10,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,1,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,2,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,3,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,4,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,5,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,6,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,7,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,8,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,9,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,10,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,1,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,2,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,3,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,4,12,12,6,5,1,0,0.5,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,5,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,6,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,7,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,8,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,9,12,12,5,4,2,1,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,10,12,11,5,4,1,1,0.5454545454545454,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,1,12,11,5,5,1,0,0.45454545454545453,0.5,0.8333333333333334,0.625,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,2,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,3,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,4,12,11,5,5,1,0,0.45454545454545453,0.5,0.8333333333333334,0.625,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,5,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,6,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,7,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,8,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,9,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,10,12,12,5,5,2,0,0.4166666666666667,0.5,0.7142857142857143,0.588235294117647,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,1,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,2,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,3,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.25
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,4,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,5,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,6,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,7,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.25
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,8,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,9,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,65
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,10,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.16666666666667
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,1,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.75
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,2,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.25
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,3,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.5
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,4,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.33333333333333
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,5,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.75
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,6,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.5
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,7,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.5
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,8,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.25
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,9,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.08333333333333
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,10,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.58333333333333
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,1,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,2,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.16666666666667
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,3,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.16666666666667
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,4,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,5,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,6,12,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.25
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,7,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,8,12,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,9,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.25
GLP,Batch1,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,10,12,12,7,5,0,0,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0.0,0.0,64.08333333333333
